"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"San Miguel County","CO","12.1","18.3666666666666","4.5","55.4666666666666","96.3333333333333","587","1.36666666666666","0.866666666666666","0.766666666666666","10.2","0.1","1.7","95.2","86.4666666666666","63.2666666666666","3340","6820","458432","2.29333333333333","64742","15841","9.13333333333333","1028.45","4.56666666666666","28.3333333333333","3620.66666666666","5.5","47","372","7916","7359","5.7","25729","26567","737","185","409","37","675","65","637"
"San Miguel County","NM","19.8","19.0999999999999","5.1","20.2","83.7","421","3.16666666666666","1.23333333333333","1.96666666666666","77.3333333333333","0.2","1.93333333333333","91.6333333333333","18.6333333333333","69.7666666666666","11493","15716","122800","2.33666666666666","29165","6919","3.86666666666666","2021.31333333333","17.2333333333333","28.8333333333333","3038.33333333333","6.36666666666666","50.5333333333333","2289","27893","29393","6.2","11479","73641","553","229","249","311","207","41","473"
"San Patricio County","TX","14.5666666666666","27","7.06666666666666","15","77.9666666666666","1631","0.933333333333333","1.13333333333333","2.16666666666666","56.8333333333333","0.133333333333333","1.43333333333333","94.1666666666666","39.3333333333333","68.5","22397","27626","100566","2.90333333333333","52623","8683","5.03333333333333","230.483333333333","11.1","26.7666666666666","-1","7","49.7333333333333","4994","67527","64804","93.5","34345","237405","1675","673","745","741","849","153","1429"
"San Saba County","TX","23.2666666666666","20.5333333333333","5.66666666666666","13.4333333333333","78.9333333333333","205","1.36666666666666","0.399999999999999","3","29.6","-0.333333333333333","1.7","93.6","65.8666666666666","75.7333333333333","2049","3180","84000","2.62666666666666","40189","8319","7.9","377.766666666666","7.03333333333333","28.6333333333333","-1","8.16666666666666","47.0666666666666","435","5658","6131","5.4","-1","15103","285","93","131","49","217","11","253"
"Sanborn County","SD","19.3333333333333","23.1333333333333","6.7","18.1333333333333","89.9333333333333","63","0.433333333333333","0.2","0.2","2.66666666666666","0","1.7","97.3999999999999","95","73.5666666666666","1039","1193","74666","2.20333333333333","51214","10913","1.36666666666666","1670.36","0.466666666666666","30.3333333333333","-1","6.56666666666666","48.1333333333333","229","2334","2355","4.1","409","-1","83","13","45","-1","79","-1","63"
"Sanders County","MT","28.1333333333333","17.9333333333333","4.56666666666666","17.0999999999999","87.7333333333333","367","4.4","0.5","0.3","2.76666666666666","0.0666666666666666","2.76666666666666","91.9666666666666","89.9333333333333","76.9333333333333","5113","6694","187066","2.20333333333333","35527","8435","2.03333333333333","1166.37333333333","0.533333333333333","28.9666666666666","12517.6666666666","6.16666666666666","48.9","1463","11708","11413","4.1","4153","25993","383","111","191","13","351","39","309"
"Sandoval County","NM","16.2333333333333","24","5.66666666666666","29.0333333333333","90.5","2855","13.8333333333333","1.63333333333333","2.63333333333333","38.2333333333333","0.2","2.9","78.8666666666666","44.3666666666666","80.0666666666666","48442","55702","187566","2.80666666666666","59945","9751","5.43333333333333","2626.35666666666","8.16666666666666","29.0999999999999","-1","8.66666666666666","50.9","13139","141350","131561","35.5","53659","314095","2887","1321","1189","1121","1635","253","2481"
"Sandusky County","OH","17.7","22.9","5.8","14.5","89.2","1015","0.333333333333333","0.5","3.26666666666666","9.73333333333333","0","2.3","93.5666666666666","84.7333333333333","74.7666666666666","23796","26266","112066","2.45666666666666","48788","9105","1.7","549.056666666666","0.833333333333333","29.3333333333333","1292664.66666666","5.89999999999999","50.6999999999999","4420","59753","60944","149.2","25451","209729","1387","423","757","113","1191","169","1107"
"Sangamon County","IL","16.4666666666666","22.7","5.93333333333333","33.1666666666666","92.1666666666666","4045","0.233333333333333","2","12.6","2.26666666666666","0","2.36666666666666","82.8","80.9333333333333","69.6333333333333","83107","91118","131200","2.33333333333333","57603","11835","3.4","432.773333333333","0.966666666666666","27.5666666666666","-1","5.86666666666666","52","14879","198113","197465","227.4","146403","1042873","4953","1967","2299","721","3933","417","4157"
"Sanilac County","MI","20.3666666666666","21.9333333333333","5.3","12.3333333333333","87.3333333333333","1047","0.6","0.4","0.533333333333333","3.73333333333333","0","1.13333333333333","97.3","94","80.1","16719","22755","101400","2.49333333333333","42876","8623","1.33333333333333","1568.39666666666","1.13333333333333","29.2","243235.333333333","8.6","50.3","3069","41263","43114","44.8","9265","124727","1143","351","671","35","1081","113","993"
"Sanpete County","UT","13.3666666666666","26.8","6.36666666666666","20.8333333333333","89","639","1.7","0.8","1.06666666666666","9.63333333333333","0.6","1.66666666666666","94.2","85.9333333333333","76.7","8067","10563","172400","3.18","50191","6683","4.83333333333333","529.383333333333","3","25.7333333333333","58239.6666666666","6.23333333333333","47.5666666666666","1553","28465","27822","17.5","3515","56487","731","203","375","23","681","39","617"
"Santa Barbara County","CA","14.5666666666666","22.3","6.3","32.2666666666666","79.7","11755","2.16666666666666","5.8","2.4","44.9333333333333","0.233333333333333","3.6","85.7333333333333","45.1999999999999","52.4333333333333","143098","156015","494466","2.89666666666666","66727","12011","23.2666666666666","1301.99666666666","12.7666666666666","26.3","1385854.33333333","6.16666666666666","49.9333333333333","24412","443188","423895","155","476309","1617935","13315","4635","6861","3445","9197","1083","11443"
"Santa Clara County","CA","12.7666666666666","22.6","6.26666666666666","48.4666666666666","87.1333333333333","49729","1.26666666666666","36.2666666666666","2.86666666666666","26.0666666666666","0.5","4.06666666666666","55.0666666666666","32.4","57.1333333333333","619655","662858","758400","2.93","102486","18747","37.8","758.306666666666","17","27.8333333333333","13816869","9.1","49.5666666666666","61657","1908489","1781642","1381","1603065","13445579","54375","19529","28165","27643","24271","3131","48793"
"Santa Cruz County","AZ","16.7","27.7333333333333","7.16666666666666","20","73.8666666666666","1419","1.33333333333333","0.733333333333333","0.933333333333333","82.9666666666666","0.1","0.933333333333333","95.9666666666666","15.4","66.7666666666666","15336","18241","143732","3.04333333333333","38915","7159","33.3666666666666","1031.25333333333","25.9","28.8","70316.6666666666","7.33333333333333","51.9333333333333","2055","47019","47420","38.3","19515","166093","1705","577","907","1203","421","93","1533"
"Santa Cruz County","CA","14.7666666666666","19.7333333333333","5.36666666666666","38.2666666666666","85.3666666666666","8457","1.8","4.96666666666666","1.43333333333333","33.4666666666666","0.2","4.13333333333333","87.4666666666666","57.7333333333333","59.2333333333333","94274","105899","623866","2.72","71757","13769","18.1333333333333","526.503333333333","10.0333333333333","27.8","404466.333333333","8.56666666666666","50.4333333333333","11717","271490","262382","589.4","195335","1455983","9773","3661","4997","2027","7359","711","8649"
"Santa Fe County","NM","21.5","18.8666666666666","4.56666666666666","40.1333333333333","87.7666666666666","5535","4.16666666666666","1.46666666666666","1.2","51.1666666666666","0.2","2.1","90.8666666666666","43.1333333333333","70.0333333333333","61314","72349","282866","2.34","55677","12839","13","2338.49666666666","10.6333333333333","29.3666666666666","43676","6.83333333333333","51.4","10695","150382","144170","75.5","197467","774827","6313","2667","2887","1625","4367","545","5399"
"Santa Rosa County","FL","15.1","22.3333333333333","5.66666666666666","26.5","90.0333333333333","4351","0.9","2.2","6.56666666666666","5.43333333333333","0.2","3.2","87.0333333333333","82.5333333333333","74.3999999999999","59416","69880","174600","2.64333333333333","61117","10563","4.56666666666666","735.296666666666","1.4","26.5666666666666","41372.3333333333","9.23333333333333","48.9333333333333","22071","171614","151372","149.6","48551","419955","3527","1285","1835","413","2969","523","2791"
"Sarasota County","FL","35.0333333333333","14.6666666666666","3.63333333333333","32.3333333333333","92.3","15131","0.3","1.66666666666666","4.9","9","0.1","1.53333333333333","91.5666666666666","83.4","74.6333333333333","174649","237129","200532","2.22666666666666","53446","13693","12.1333333333333","849.47","3.63333333333333","27.5999999999999","400038.333333333","7.5","52.2666666666666","45497","409310","379448","682.6","298741","1917219","14529","4677","7881","1909","12061","1495","12107"
"Saratoga County","NY","16.8666666666666","20.6333333333333","5.06666666666666","38.5333333333333","93.6","5689","0.2","2.56666666666666","1.86666666666666","3.06666666666666","0","1.7","93.5666666666666","90.9666666666666","72","90442","103983","239900","2.42666666666666","74646","14353","4.86666666666666","370.82","1.46666666666666","28.5999999999999","659137.333333333","7.73333333333333","50.6","16294","228449","219607","271.1","148789","993341","5875","1953","3399","381","5321","571","5043"
"Sargent County","ND","20.7666666666666","21.2666666666666","5.66666666666666","18.0999999999999","89.6333333333333","93","1.23333333333333","0.7","1.06666666666666","3.06666666666666","0.1","1.3","95.5666666666666","92.9","75.8","1781","2102","85066","2.15333333333333","56611","12367","2.16666666666666","532.616666666666","1.33333333333333","29.5","-1","4.33333333333333","47.1666666666666","289","3909","3829","4.5","-1","6955","159","25","99","-1","149","19","115"
"Sarpy County","NE","10.8333333333333","27.8666666666666","7.56666666666666","37.4","95.1","3753","0.666666666666666","2.5","4.46666666666666","8.9","0.1","3","89.2666666666666","81.5666666666666","70.0333333333333","61824","67626","173366","2.71333333333333","73987","12017","5.3","287.81","2.1","27.5666666666666","263950","6.26666666666666","49.9","18054","178329","158840","664.6","74913","975459","3845","1321","1929","369","3313","553","3045"
"Sauk County","WI","17.7","22.9","5.96666666666666","22.0333333333333","89.9","1533","1.4","0.766666666666666","0.966666666666666","5.06666666666666","0","1.26666666666666","95.5666666666666","91.1333333333333","69.7","25544","30159","173266","2.43","54740","10329","3.6","276.3","1.46666666666666","27.8666666666666","556515.666666666","6.66666666666666","50.2666666666666","4684","64173","61976","74.6","180853","330267","1803","465","937","31","1693","153","1527"
"Saunders County","NE","17.9","24.7333333333333","6.23333333333333","24.7333333333333","93.2666666666666","623","0.433333333333333","0.4","0.533333333333333","2.26666666666666","0","1.16666666666666","97.3999999999999","95.4333333333333","78.7666666666666","8260","9580","153600","2.5","62806","11283","1.23333333333333","527.703333333333","0.0999999999999998","29.0999999999999","34874.3333333333","7.76666666666666","49.3666666666666","1719","21371","20780","27.7","-1","53887","801","217","445","11","757","45","715"
"Sawyer County","WI","24.4333333333333","19.6666666666666","5.23333333333333","22.7333333333333","90.5666666666666","521","17.3666666666666","0.4","0.633333333333333","2.36666666666666","-0.333333333333333","3.16666666666666","78.4666666666666","77.1666666666666","74.8666666666666","7707","16373","164466","2.09333333333333","42506","10589","1.43333333333333","418.436666666666","0.833333333333333","28","85581.6666666666","6.36666666666666","49.1333333333333","1538","16981","16557","13.2","22383","79371","693","109","419","43","617","75","549"
"Schenectady County","NY","16.1666666666666","22","5.96666666666666","30.0333333333333","90.5","2951","0.7","4.66666666666666","11.7666666666666","6.86666666666666","0.2","3.6","79.0333333333333","74.4333333333333","66.7","56807","68782","167532","2.65","59207","10805","9.43333333333333","338.18","2.56666666666666","28.9","569780","7.03333333333333","51.2666666666666","10160","156509","154727","756.6","63883","607037","3349","1137","1953","579","2637","335","2797"
"Schleicher County","TX","16.7333333333333","27.4333333333333","5.2","20.1333333333333","77.3999999999999","95","0.766666666666666","0.466666666666666","1.8","53","-0.333333333333333","1.9","95.1","44.5666666666666","75.5","1078","1498","83534","2.95666666666666","51508","8851","13.3","436.21","14.7","31.5","-1","8.26666666666666","49.4","137","2926","3461","2.6","-1","4083","113","23","83","57","51","13","95"
"Schley County","GA","15.7333333333333","26.4333333333333","5.03333333333333","13.9","77.8666666666666","111","0.1","0.833333333333333","21.1","4.83333333333333","-0.333333333333333","1.56666666666666","76.5333333333333","72.7","66.7666666666666","1839","2181","103766","2.75333333333333","40431","6987","1.86666666666666","695.816666666666","-0.133333333333333","29.5666666666666","41241.3333333333","7.9","52.5","277","4959","5010","30","297","6447","79","29","41","7","67","-1","69"
"Schoharie County","NY","20.0333333333333","18.3","4.43333333333333","20.3333333333333","88.2333333333333","621","0.3","0.8","1.53333333333333","3.2","0","1.5","95.9666666666666","93.3","77.0666666666666","12734","17347","145600","2.39333333333333","54733","10131","2.6","453.933333333333","0.9","28.6666666666666","-1","9.6","50.1","2660","30950","32749","52.7","7699","106345","689","195","451","17","637","119","543"
"Schoolcraft County","MI","25.2333333333333","17.8666666666666","4.43333333333333","13.4666666666666","90.1333333333333","147","9.16666666666666","0.233333333333333","0.333333333333333","1.03333333333333","-0.333333333333333","3.73333333333333","86.6","85.9","83.9666666666666","3550","6352","94100","2.28666666666666","38672","8215","1.2","624.8","-0.133333333333333","29.3333333333333","34788","5.46666666666666","50.6666666666666","820","8131","8485","7.2","3857","41543","203","37","113","-1","167","23","141"
"Schuyler County","IL","20.9333333333333","19.6","4.66666666666666","19.2","89.0666666666666","151","0.2","0.4","3.53333333333333","1.96666666666666","-0.333333333333333","0.633333333333333","95.2666666666666","93.5666666666666","79.2333333333333","2964","3437","79932","2.27","49544","8275","1.76666666666666","334.856666666666","0.5","28.2333333333333","-1","7.79999999999999","47.4","727","7188","7544","17.3","-1","12987","179","39","125","7","163","15","143"
"Schuyler County","MO","19.6333333333333","25.3666666666666","6.93333333333333","10.7333333333333","86.4666666666666","119","0.266666666666666","0.233333333333333","0.166666666666666","1.3","-0.333333333333333","0.933333333333333","98.3333333333333","97.1333333333333","70.4333333333333","1675","2091","72800","2.65","37356","6619","1.5","921.493333333333","0.5","28.9","960.333333333333","8.53333333333333","50.7333333333333","279","4258","4431","14.4","-1","16119","99","23","71","-1","95","21","73"
"Schuyler County","NY","20.1333333333333","19.3333333333333","4.96666666666666","19.0999999999999","89.5333333333333","415","0.3","0.5","1.16666666666666","1.8","0","1.43333333333333","96.5666666666666","95.0666666666666","77.4","7564","9682","107300","2.36","48758","9225","1.93333333333333","331.11","0.433333333333333","30.4666666666666","-1","8.1","49.8","1617","18287","18343","55.9","11637","47127","483","145","293","-1","463","71","373"
"Schuylkill County","PA","19.7666666666666","19.5666666666666","4.76666666666666","15.0666666666666","87.3666666666666","2213","0.266666666666666","0.6","3.4","4.13333333333333","0","1.16666666666666","94.5666666666666","91.3","75.3","59356","69384","96366","2.34","47434","9143","1.93333333333333","857.356666666666","1.06666666666666","29.5333333333333","1133332.66666666","8.2","48.8666666666666","12829","144881","148289","190.4","41475","460635","2829","813","1713","129","2581","327","2341"
"Scioto County","OH","17.4","21.8666666666666","5.73333333333333","14.7","82.5","1201","0.5","0.4","2.7","1.26666666666666","0","1.76666666666666","94.5333333333333","93.4666666666666","68.9333333333333","29586","34248","91400","2.51666666666666","37361","7905","0.933333333333333","823.283333333333","-0.233333333333333","27.7333333333333","396854.666666666","7.76666666666666","50.6999999999999","5938","76176","79499","130.3","37587","261339","1773","643","957","63","1649","189","1497"
"Scotland County","MO","18.7666666666666","28.4666666666666","8.2","16.0666666666666","79.1","167","0.3","0.2","0.1","0.966666666666666","-0.333333333333333","0.933333333333333","98.3666666666666","97.5","78.4333333333333","1867","2354","84932","2.56","42712","9233","0.366666666666666","178.31","2.43333333333333","28.1333333333333","-1","5.93333333333333","50.6666666666666","284","4815","4843","11.1","639","13281","179","43","117","-1","167","27","139"
"Scotland County","NC","17","23.3666666666666","6.53333333333333","14.7","78.4666666666666","619","11.8666666666666","0.833333333333333","39.1","3.03333333333333","0.0333333333333333","2.36666666666666","45.8","43.9","62.5666666666666","13007","15204","79900","2.59666666666666","32140","6349","2.13333333333333","580.503333333333","0.666666666666666","28.0333333333333","328081.666666666","7.06666666666666","50.6666666666666","2500","35110","36157","113.4","14593","117237","705","349","283","329","327","81","579"
"Scott County","AR","19.5999999999999","23.4","5.8","10.8333333333333","77.7","205","2.4","3.56666666666666","0.7","7.7","0","2.2","91.1","84.2666666666666","73.2666666666666","4198","5217","80168","2.57","36996","6093","3.73333333333333","569.64","0.466666666666666","27.6666666666666","99257.3333333333","7.6","49.5","873","10409","11233","12.6","1553","16785","235","39","137","9","215","15","197"
"Scott County","IA","15.1666666666666","23.9333333333333","6.46666666666666","31.6666666666666","92.4666666666666","3553","0.4","2.63333333333333","7.66666666666666","6.53333333333333","0.1","2.9","86.3","80.7","69","67041","73668","150132","2.46666666666666","55551","11213","3.66666666666666","577.403333333333","1.53333333333333","28.7333333333333","2234842.66666666","5.6","50.9666666666666","12151","172481","165224","360.7","146747","1032911","4509","1791","2133","539","3777","405","3793"
"Scott County","IL","18.9333333333333","21.9","5.06666666666666","14.4","91.0333333333333","111","0.2","0.2","0.533333333333333","1.26666666666666","0.166666666666666","1","97.8666666666666","96.7333333333333","77.2333333333333","2055","2443","85000","2.50333333333333","52151","9015","0.7","354.543333333333","-0.2","30.1333333333333","-1","8.63333333333333","51.5333333333333","407","5120","5355","21.3","891","13019","143","57","77","-1","139","19","119"
"Scott County","IN","16.2333333333333","22.8333333333333","5.86666666666666","11.6666666666666","80.2","385","0.333333333333333","0.7","0.433333333333333","2.03333333333333","0.1","0.933333333333333","97.5","95.8999999999999","72.8","8932","10529","101932","2.64","44832","7881","1.2","443.326666666666","0.4","28","288688.333333333","7.83333333333333","50.8666666666666","1600","23936","24181","127","-1","80059","491","131","281","-1","439","57","403"
"Scott County","KS","18.6","26.0333333333333","6.23333333333333","23.9666666666666","85.7333333333333","149","1.13333333333333","0.833333333333333","0.666666666666666","17.7666666666666","0.133333333333333","0.866666666666666","96.3","79.6666666666666","72.2","2071","2205","115266","2.34","55541","9771","11.4333333333333","2398.58","3.86666666666666","27.5333333333333","-1","3.53333333333333","49.5333333333333","272","5102","4936","6.9","-1","18933","131","29","51","-1","117","-1","97"
"Scott County","KY","11.2666666666666","25.5666666666666","6.7","28.0666666666666","89","1167","0.333333333333333","1.2","5.7","4.23333333333333","0","1.86666666666666","90.8333333333333","87.2","71.3333333333333","18843","21361","170700","2.59666666666666","64867","10931","3.13333333333333","455.256666666666","1","26.9","3614747.33333333","6.46666666666666","50.8","3245","53240","47173","167.4","29913","191103","1375","523","673","97","1229","115","1191"
"Scott County","MN","9.96666666666666","28.2333333333333","7.13333333333333","38.6333333333333","94.6333333333333","3743","1.1","6.26666666666666","4.2","4.96666666666666","0.1","2.23333333333333","86.1666666666666","81.9666666666666","84.1333333333333","46912","50362","262832","2.89333333333333","91458","14051","8.9","510.566666666666","3.8","29.2","767152","8.03333333333333","50.2","6672","143424","129928","364.5","193719","445687","3777","1349","1919","363","3307","229","3417"
"Scott County","MO","17.2","23.9333333333333","6.76666666666666","15.1666666666666","81.8666666666666","775","0.333333333333333","0.5","11.8333333333333","2.26666666666666","0.0333333333333333","1.76666666666666","85.5","83.6333333333333","68.3666666666666","15189","17129","100800","2.53333333333333","41813","8305","0.933333333333333","734.576666666666","0.233333333333333","27.4","282555","6.3","51.4333333333333","2918","38623","39191","93.3","17583","138559","959","291","501","85","819","145","743"
"Scott County","MS","14.2666666666666","26.6333333333333","7.73333333333333","10.2","72.8666666666666","539","0.7","0.533333333333333","38.2666666666666","11.1","0.466666666666666","1.3","58.7333333333333","49.9666666666666","75.1666666666666","9854","11589","69500","2.84","34670","7399","7.13333333333333","813.023333333333","3.2","29.8666666666666","-1","8","51.1","1230","28305","28264","46.4","8789","81253","605","235","293","203","379","67","505"
"Scott County","TN","16.1333333333333","24.3666666666666","6.23333333333333","9.93333333333333","76.6","447","0.333333333333333","0.3","0.3","0.833333333333333","0","1","98.1333333333333","97.3333333333333","75","8358","9922","87332","2.61","31887","6949","0.4","465.886666666666","-0.333333333333333","28.9333333333333","37888","8.63333333333333","50.8333333333333","1250","21943","22228","41.8","4783","51113","505","97","331","-1","487","71","413"
"Scott County","VA","22.6333333333333","18.5333333333333","4.56666666666666","11.7","77.0666666666666","295","0.3","0.2","0.833333333333333","1.36666666666666","0.1","0.766666666666666","97.8","96.6666666666666","77.1333333333333","9386","11900","92266","2.35","38843","7631","0.933333333333333","177.843333333333","-0.0999999999999999","29.5666666666666","162259.666666666","9.1","49.8333333333333","1501","22116","23177","43.3","-1","70181","383","129","215","-1","359","7","355"
"Scotts Bluff County","NE","18.3333333333333","24.5666666666666","6.73333333333333","20.9666666666666","87.3999999999999","851","3.16666666666666","0.833333333333333","1","23.2","0.1","1.46666666666666","93.3666666666666","72.9333333333333","67.4333333333333","14704","16348","111100","2.43333333333333","45544","9325","4.13333333333333","749.306666666666","3.3","27.3666666666666","90243","4.1","51.5333333333333","2744","36339","36970","50","-1","-1","1021","297","483","141","819","89","855"
"Screven County","GA","17.7","22.2","6.43333333333333","13.8","80.4333333333333","323","0.433333333333333","0.566666666666666","41.4666666666666","1.96666666666666","0","1.33333333333333","56.3","55","71.7","5143","6706","78400","2.7","36512","7403","0.833333333333333","577.8","0.166666666666666","29.6333333333333","57792","9.76666666666666","50.9","946","14079","14593","22.6","-1","24829","329","139","155","121","197","19","283"
"Scurry County","TX","14.2666666666666","25.2666666666666","7.23333333333333","15","76.9666666666666","367","1.26666666666666","0.8","5.23333333333333","39.8","0.1","1.56666666666666","91.0666666666666","53.8","73","5876","7205","86634","2.58333333333333","49783","8183","6.63333333333333","301.146666666666","8.1","28.7666666666666","14333.6666666666","4.63333333333333","45.9666666666666","975","17196","16921","18.7","9813","80763","431","97","249","61","341","55","309"
"Searcy County","AR","24.4","20.0333333333333","5.03333333333333","11.9666666666666","76.6666666666666","259","1.46666666666666","0.266666666666666","0.366666666666666","2.33333333333333","0","2.5","95.3333333333333","93.3333333333333","76.3","3306","4911","91232","2.40333333333333","32665","6801","0.866666666666666","691.406666666666","-0.4","28.7666666666666","-1","8.33333333333333","49.7","725","7897","8195","12.3","-1","16591","229","65","137","7","211","17","195"
"Sebastian County","AR","15.1333333333333","24.3333333333333","6.76666666666666","19.9","82.8333333333333","2965","2.33333333333333","4.56666666666666","6.86666666666666","13.8666666666666","0.266666666666666","3.53333333333333","82.5333333333333","70.3","61.4666666666666","49938","56490","117366","2.50333333333333","42389","8653","9.33333333333333","448.383333333333","4.36666666666666","26.8666666666666","1718827.33333333","5.66666666666666","51.0333333333333","9631","127116","125744","236.4","80701","648155","3671","1103","1971","541","2845","399","2899"
"Sedgwick County","CO","25.3","20.0666666666666","4.93333333333333","16.5","86.8666666666666","63","1.06666666666666","1.4","0.633333333333333","15.5","0.0666666666666666","2","94.8","81.3666666666666","69.5333333333333","951","1416","86632","2.43333333333333","41197","9175","3.1","739.066666666666","1.69999999999999","28.1666666666666","-1","6.5","50.1","216","2366","2379","4.3","479","9359","53","-1","25","-1","43","-1","41"
"Sedgwick County","KS","13.5","26.1333333333333","7.3","29.4333333333333","88.9333333333333","11021","1.36666666666666","4.46666666666666","9.43333333333333","14.2666666666666","0.1","3.7","80.9666666666666","68.4666666666666","64.2333333333333","194177","217028","129566","2.57","52083","9841","8.46666666666666","726.25","4.23333333333333","27.0333333333333","5182365.66666666","5.76666666666666","50.4666666666666","34815","513809","498365","499.6","343251","2400501","13215","4497","6769","2099","10525","1185","11069"
"Seminole County","FL","14.8666666666666","21.2","5.2","36.5333333333333","92.6333333333333","15455","0.433333333333333","4.39999999999999","12.5","20.3","0.1","2.63333333333333","79.9333333333333","62.0333333333333","68.5333333333333","156241","188566","203732","2.79","61039","11723","12.5666666666666","388.853333333333","7.13333333333333","27.5","522514","8.5","51.6","29538","451962","422718","1367","253703","2324007","15563","5717","8049","4399","10607","1471","13425"
"Seminole County","GA","22.2666666666666","21.4666666666666","5.46666666666666","13.5333333333333","82.8","183","0.233333333333333","0.8","33.0333333333333","3.13333333333333","0","1.4","64.4333333333333","62","73.1","3331","4793","74500","2.56666666666666","31465","9869","1.16666666666666","589.11","-0.2","30.0666666666666","-1","8.23333333333333","52","652","8838","8729","37.1","-1","24343","247","141","75","81","155","21","203"
"Seminole County","OK","17.4666666666666","25.1666666666666","6.43333333333333","14.1666666666666","82.9666666666666","443","19.4333333333333","0.4","4.5","4.76666666666666","0.1","7.63333333333333","67.9333333333333","65.1","71.9333333333333","9325","11681","71800","2.64","35669","6887","1.46666666666666","820.473333333333","0.966666666666666","28.0333333333333","43249","7.13333333333333","50.9333333333333","1925","24801","25482","40.3","7869","77821","617","215","277","85","499","67","477"
"Seneca County","NY","18.1333333333333","20.0666666666666","5.1","19.8333333333333","84.8","633","0.433333333333333","0.8","5.4","3.3","0","1.6","91.8","89.2","74.3","13473","16285","98632","2.37","49926","9413","2.16666666666666","114.483333333333","1.76666666666666","28.3333333333333","224729.333333333","6.56666666666666","47.6999999999999","2796","34528","35251","108.9","11769","163291","761","185","471","19","681","127","571"
"Seneca County","OH","17.0666666666666","22.1","5.26666666666666","15.8","90.1666666666666","967","0.3","0.733333333333333","2.63333333333333","5","0","1.96666666666666","94.3999999999999","90","72.3666666666666","21651","24010","100766","2.45","46676","9031","1.43333333333333","511.266666666666","0.633333333333333","27.7666666666666","420866.666666666","6.63333333333333","50","4348","55469","56745","103","17791","195505","1163","427","531","47","1043","101","969"
"Sequatchie County","TN","19.7333333333333","21.4","5.26666666666666","14.0333333333333","80.8666666666666","353","0.533333333333333","0.433333333333333","0.733333333333333","3.5","0.1","1.36666666666666","96.9333333333333","93.9333333333333","74.0333333333333","5588","6432","127032","2.56","40746","7681","1.59999999999999","230.933333333333","0.333333333333333","29.5333333333333","-1","10.7333333333333","50.6999999999999","996","15078","14112","53.1","-1","34661","371","105","221","33","329","53","285"
"Sequoyah County","OK","17.5333333333333","23.8","5.96666666666666","13.6666666666666","81.3","985","21.7","0.666666666666666","1.93333333333333","3.96666666666666","0.1","9.56666666666666","66.0666666666666","63.5666666666666","71.6333333333333","15574","19056","89800","2.65666666666666","37278","6793","1.53333333333333","893.636666666666","0.666666666666666","27.7","-1","7.66666666666666","50.6333333333333","3089","40666","42391","63","-1","129223","1033","303","551","285","695","69","921"
"Sevier County","AR","14.0333333333333","28.7333333333333","7.63333333333333","10","69.7","303","3.4","0.533333333333333","4.4","33.2333333333333","0.633333333333333","2.46666666666666","88.6","57.7333333333333","70.2","5791","6920","73966","2.92666666666666","39335","7439","16.7333333333333","639.003333333333","10.2","30","-1","8.13333333333333","50.1666666666666","1007","16898","17058","30.2","3415","63495","345","91","199","49","279","57","267"
"Sevier County","TN","18.5666666666666","20.8666666666666","5.46666666666666","15.7999999999999","83.2","2743","0.566666666666666","1.2","1.26666666666666","5.86666666666666","0.0333333333333333","1.33333333333333","95.5333333333333","90.3333333333333","67.6666666666666","36945","57087","164766","2.49333333333333","45635","8427","5.2","454.046666666666","1.63333333333333","28.0999999999999","87743.6666666666","7.93333333333333","50.9","7018","96200","89889","151.7","277563","520363","3051","987","1771","173","2787","243","2645"
"Sevier County","UT","15.9666666666666","29.7666666666666","7.13333333333333","17.0999999999999","90.1333333333333","503","1.53333333333333","0.4","0.399999999999999","5.1","0.2","1.26666666666666","96.2666666666666","91.9666666666666","78.7","7218","8665","155866","2.82666666666666","49085","7837","2.26666666666666","636.193333333333","1.36666666666666","27.4333333333333","15042.3333333333","5.1","49.0666666666666","1216","21021","20802","10.9","8967","110609","505","143","247","21","463","43","439"
